PC1,PC2,car_ID
-1.1291090373612782,2.3939550775418406,1
-1.1291090373612886,2.393955077541845,2
0.5975222792276095,1.595281334915002,3
-0.07907372292477852,-0.4041475649842663,4
1.0845807405341366,0.21749650600664452,5
0.5884255797477562,0.3566319017718908,6
2.7989552702836717,-1.0844106864728769,7
2.8869345449703725,-1.0766222941382864,8
3.4697162723953463,-0.6553328457001084,9
1.7889112096398436,1.3291660148154827,10
-0.164128241798488,-0.4551113776104895,11
-0.164128241798488,-0.4551113776104895,12
0.8002339562194483,0.16800922327646117,13
0.8442235935627989,0.17190341944375656,14
2.2293627704022922,-0.49919078970857267,15
3.429785190694977,0.5784736727774286,16
3.7643808409235677,1.074215692583166,17
5.163113077066535,-0.11343436284587015,18
-5.785807812285679,-0.3845458662867998,19
-3.152739133977125,0.056213146539486,20
-3.0315184062964793,0.010140919362427425,21
-3.1033394712266773,0.46846619726623245,22
-2.94774517383175,0.5631529870081008,23
-1.9776268393231302,1.2705126218313634,24
-2.8871887785491315,0.6276769146704791,25
-2.869592923611791,0.6292345931373972,26
-2.869592923611791,0.6292345931373972,27
-1.9394651685062165,1.3330540496267544,28
0.26478206339615645,-2.228211446400951,29
0.8109050758480921,2.085016741330576,30
-4.784624029489595,0.5980640857659832,31
-3.720147259374703,1.3161517323540308,32
-3.4381674266364315,-0.1277567881961402,33
-2.6929703356556915,0.39389775507288466,34
-2.680173350246717,0.3950306121397343,35
-1.924010264027838,-0.5517197830615098,36
-1.9012966180862605,-1.5472596032770671,37
-1.1717891877933053,-0.018938245217814422,38
-1.1293991736260762,-0.01518565618387518,39
-0.814532078544132,-0.3787046705400684,40
-1.2531141645204786,-0.33250620240682643,41
-0.30155484303520497,-0.038172099598832325,42
-0.849015784735946,0.83700346657679,43
-1.577475511892323,0.10671944798266962,44
-3.152739133977125,0.056213146539486,45
-3.124745728394993,0.058691271373219486,46
-0.4351726952430285,0.7405737741446264,47
5.856180539240953,0.993422236810998,48
5.856180539240953,0.993422236810998,49
6.153670655712153,4.698807829349512,50
-2.267619500193247,-0.1660461913792166,51
-2.622674744900801,-0.38627399844346183,52
-2.618675686960496,-0.38591998061007127,53
-2.339148609590283,-0.5119973932819465,54
-2.335149551649978,-0.511643375448556,55
-0.9238153186074297,1.3512466227662983,56
-0.9238153186074297,1.3512466227662983,57
-0.9198162606671254,1.3516006405996888,58
-0.4565457712690504,1.8089344393874707,59
-0.1822145647395816,-0.3784743086535036,60
-0.05218114195973258,-0.8994314473386007,61
-0.1822145647395816,-0.3784743086535036,62
-0.05218114195973258,-0.8994314473386007,63
-0.7109466719895774,-1.4411467360706043,64
-0.04018396813881867,-0.8983693938384292,65
1.0050703667479262,-0.2101313714863908,66
-0.045873852397411215,-1.1715015166894927,67
3.8977787701482876,-1.0494056112829537,68
4.220225544882781,-1.6716556071549962,69
3.478971174288611,-0.3236287404777071,70
5.053336737062491,-1.5395438349606199,71
6.120974811791162,-0.7029310802571953,72
3.6657976272482475,2.524109793296704,73
7.750302300982013,-0.32728434905975196,74
6.72844571962971,0.7117641606378147,75
2.1607189210886517,0.4646074527684147,76
-2.9425541881401793,0.47441589995575145,77
-2.7661647894556682,0.5709435824312504,78
-2.718176094172013,0.5751917964319364,79
-2.0055418860685386,1.3153337947426986,80
-0.6962024567270775,1.4777740677328766,81
-0.96077357821448,1.1649090993609454,82
0.8285009307854323,2.0865744197974943,83
0.8988843505347934,2.092805133665167,84
0.9028834084750981,2.0931591514985572,85
-0.8159779093847069,0.5386848977026648,86
-0.78398544586227,0.5415170403697886,87
-0.554606034249548,0.8512666518078836,88
-0.554606034249548,0.8512666518078836,89
-2.28459121123661,-0.6086150379165495,90
-2.9200820349389436,-1.133244949634952,91
-2.261396675182843,-0.6065617344828845,92
-2.245400443421625,-0.6051456631493227,93
-2.080226916008972,-0.39068589433918904,94
-2.2350028927768326,-0.6042252167825073,95
-2.237131950147364,-0.25531097378827183,96
-2.219006661015614,-0.6028091454489453,97
-2.0698293653641797,-0.3897654479723738,98
-2.3204181293907586,-0.24054068199829254,99
-0.6567003418911399,-0.40672994406247664,100
-0.6742961968284802,-0.4082876225293948,101
2.2967948801254394,0.5516079803786936,102
2.611916627578825,0.2268851297968383,103
2.2064344992468934,0.40589271379229974,104
1.2208342191972354,2.8445011454748466,105
1.7119742476875244,3.369298662422509,106
1.9944615642283636,2.2264773011796493,107
2.18723862442127,-1.5610703468888334,108
2.1276827193223795,-1.6606836649646075,109
3.2432679437680156,-2.7238135477926164,110
3.6170258315809996,-2.5693002778564784,111
2.2145770963193443,-1.5800190681174868,112
2.17167235666573,-1.6567894687973117,113
3.148341823356839,-2.161954238074547,114
3.66101546892435,-2.565406081689183,115
2.2312282617646204,-1.5571761507215383,116
2.17167235666573,-1.6567894687973117,117
2.7182599383342017,-0.7555253311709954,118
-3.069747384528119,0.4714399470667127,119
-1.9776268393231302,1.2705126218313634,120
-2.8871887785491315,0.6276769146704791,121
-2.5358929399032335,0.40373878310896116,122
-2.303753123753831,0.4667305378888763,123
0.26478206339615645,-2.228211446400951,124
0.8165037569645185,2.0855123662973227,125
0.712059780649805,2.0632884119561927,126
0.8969408751392625,3.073102594827825,127
0.8969408751392625,3.073102594827825,128
0.932132585013943,3.076217951761662,129
3.9949967213492488,3.5406668454088517,130
0.21351602639041198,-0.5330962082409912,131
-0.3018177797621227,0.9005293590265342,132
0.8986409808494928,-0.8050121978881714,133
0.9282340096077469,-0.8023924659210817,134
0.937831748664478,-0.8015428231209445,135
0.9786221396555851,-0.7979318412203614,136
1.5386213867871594,-0.16019420149316196,137
1.5698140387215356,-0.15743286239271595,138
-2.5433749694114005,-0.13672205964488665,139
-2.029053824779879,0.11887234397219101,140
-1.817305064423197,-0.42153553438985664,141
-1.3291925698813463,-0.09918513772652365,142
-1.0857419852253682,0.030250075763148674,143
-0.8139984885462626,0.20949037838784484,144
-0.4166829928722448,-0.21371020424326787,145
-0.2827237086013581,0.00011349084359183644,146
-0.8869694106555646,-0.08895941673340929,147
-0.6032287401555448,0.0913429393914584,148
-0.5139637722659298,-0.5322788696095682,149
0.2226233867344449,0.004601832451386566,150
-2.591454689508325,-0.7365370343915315,151
-2.4956002863666646,-0.7010805749769466,152
-2.5155955760681885,-0.7028506641438992,153
-1.616951300197061,-2.172540434531518,154
-1.3496293553249064,-2.0140210826282896,155
-0.693783853114951,-1.9559621579522486,156
-1.9927187727213154,-0.24261787649007044,157
-1.9825505074865348,-0.18255457352841056,158
-1.7963819039144786,-0.2841859916124615,159
-2.379120786926804,-0.5732900842379727,160
-2.500968880059615,-0.55732006259615,161
-1.8165586594468157,-0.0869473374197269,162
-1.802162050861719,-0.08567287321952115,163
-1.8582359738973548,0.015185446961036322,164
-1.8302425683152228,0.01766357179476976,165
-1.1724557581011563,0.6594951709135025,166
-1.1444623525190238,0.661973295747236,167
0.1802332239462971,0.7663718806215132,168
0.17703397759405332,0.7660886663548009,169
0.18903115141496718,0.7671507198549722,170
0.29140703468676515,0.7762135763897691,171
0.3194004402688974,0.7786917012235024,172
0.5892835609074236,0.5067674166531246,173
-0.050404256146223,-0.8903767276124818,174
-0.13942139055830222,-1.1379525818246858,175
